,Epochs,Learning_Rate,Batch_Size,Neurons,Dropout,Activation,Initializer,Regularizer,Normalization,Acc_train,Acc_val,Acc_test,f1,Precision,Recall,Optimizer
65,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,1,0.6512944579124451,0.6417794942855835,0.6433268904685974,0.7940651178359985,0.6628676652908325,1.0,adam
66,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,relu,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
67,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,1,0.6487297296524048,0.6553191423416138,0.6549322962760925,0.7940651178359985,0.6628676652908325,1.0,adam
68,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,0,0.6511492848396301,0.655705988407135,0.6560928344726562,0.794952392578125,0.6640536189079285,1.0,adam
69,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,elu,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
70,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,tanh,random_uniform,None,1,0.6518267512321472,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
71,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
72,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,l1,1,0.6583111643791199,0.6545454502105713,0.65415860414505,0.7936205863952637,0.6636977791786194,0.9971988797187804,adam
73,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
74,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,l1,1,0.655020558834076,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
75,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
76,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,l1,1,0.6542463064193725,0.6553191423416138,0.6526112079620361,0.7940651774406433,0.6628676652908325,1.0,adam
77,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
78,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,l2,1,0.6629083037376404,0.6390715718269349,0.6348162531852722,0.7870960235595703,0.6595073342323303,0.9856935143470764,adam
79,3000,0.0001,512,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,1,0.6506653666496277,0.6526112198829651,0.6460348129272461,0.7788297533988953,0.6591319441795349,0.9650676846504213,adam
80,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
81,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,l2,1,0.6507621526718139,0.6553191423416138,0.6549322962760925,0.7940651178359985,0.6628676652908325,1.0,adam
82,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
83,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,l2,1,0.6541495323181152,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
84,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
85,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,1,0.6617953062057496,0.6417794942855835,0.6340425491333008,0.7919121980667114,0.6649786829948425,0.9902696013450624,adam
86,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,relu,random_normal,None,0,0.6566174864768982,0.6533849120140076,0.6549322962760925,0.7940651178359985,0.6628676652908325,1.0,adam
87,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,1,0.6481974363327027,0.655705988407135,0.6545454502105713,0.7940651178359985,0.6628676652908325,1.0,adam
88,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,elu,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
89,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,None,1,0.648971676826477,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
90,3000,0.0001,512,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,0,0.6525042295455933,0.6560928344726562,0.65725337266922,0.7932835817337036,0.6631048917770386,0.9963235259056092,adam
91,3000,0.0005,2048,"[100, 75, 50, 25]",0.1,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
92,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_uniform,l1,1,0.6559884071350097,0.6553191423416138,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
93,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
94,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
95,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
96,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
97,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
98,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_uniform,l2,1,0.6727800607681275,0.6085106372833252,0.6166344285011292,0.7781444787979126,0.6653880476951599,0.951981484889984,adam
99,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_uniform,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
100,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_uniform,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
101,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.7051052451133728,0.6181818246841431,0.6007736921310425,0.7502135634422302,0.6529984474182129,0.8974707722663879,adam
102,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_uniform,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
103,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_uniform,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
104,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_uniform,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
105,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_uniform,None,1,0.6579724192619324,0.6537717580795288,0.6514506697654724,0.7940651178359985,0.6628676652908325,1.0,adam
106,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_uniform,None,0,0.6578756332397461,0.6537717580795288,0.6510638236999512,0.7940651178359985,0.6628676652908325,1.0,adam
107,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_uniform,None,1,0.655698049068451,0.6549322962760925,0.6553191423416138,0.7940651178359985,0.6628676652908325,1.0,adam
108,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_uniform,None,0,0.6563271164894104,0.6549322962760925,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
109,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_uniform,None,1,0.6605855464935303,0.6495164275169373,0.6526112198829651,0.7940651178359985,0.6628676652908325,1.0,adam
110,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_uniform,None,0,0.6561335563659668,0.6537717580795288,0.6537717580795288,0.7940651178359985,0.6628676652908325,1.0,adam
111,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_normal,l1,1,0.6566658616065979,0.6553191423416138,0.65415860414505,0.7940651178359985,0.6628676652908325,1.0,adam
112,3000,0.0001,512,"[100, 75, 50, 25]",0.25,tanh,he_uniform,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
113,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
114,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
115,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
116,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
117,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
118,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
119,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_normal,l2,1,0.6699733734130859,0.6313346266746521,0.6123791098594665,0.7580133676528931,0.6498265266418457,0.9211009740829468,adam
120,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_normal,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
121,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_normal,l2,1,0.6556496620178223,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
122,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_normal,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
123,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_normal,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
124,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
125,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_normal,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
126,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_normal,None,1,0.6580691933631897,0.6549322962760925,0.6502901434898376,0.7940651178359985,0.6628676652908325,1.0,adam
127,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,he_normal,None,0,0.6597144842147827,0.6499032855033875,0.6518375158309937,0.7940651178359985,0.6628676652908325,1.0,adam
128,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_normal,None,1,0.655552864074707,0.65415860414505,0.6545454502105713,0.7940651178359985,0.6628676652908325,1.0,adam
129,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,he_normal,None,0,0.655552864074707,0.6553191423416138,0.6549322962760925,0.7940651178359985,0.6628676652908325,1.0,adam
130,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_normal,None,1,0.6570046067237854,0.6553191423416138,0.6522243738174438,0.7940651178359985,0.6628676652908325,1.0,adam
131,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,he_normal,None,0,0.6577304601669312,0.6553191423416138,0.6537717580795288,0.7940651178359985,0.6628676652908325,1.0,adam
132,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,zeros,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
133,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,zeros,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
134,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,zeros,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
135,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
136,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,zeros,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
137,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,zeros,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
138,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,zeros,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
139,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,zeros,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
140,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,zeros,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
141,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,zeros,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
142,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,zeros,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
143,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,zeros,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
144,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,zeros,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
145,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,zeros,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
146,3000,0.0001,512,"[100, 75, 50, 25]",0.1,tanh,he_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
147,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,zeros,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
148,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,zeros,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
149,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,zeros,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651774406433,0.6628676652908325,1.0,adam
150,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,zeros,None,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
151,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,zeros,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651774406433,0.6628676652908325,1.0,adam
152,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_uniform,l1,1,0.656375527381897,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
153,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
154,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
155,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
156,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
157,3000,0.0001,512,"[100, 75, 50, 25]",0.1,tanh,he_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
158,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
159,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_uniform,l2,1,0.6626663565635681,0.6437137246131897,0.6367504835128784,0.7879189848899841,0.6606301069259644,0.9854260683059692,adam
160,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_uniform,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
161,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_uniform,l2,1,0.6556496620178223,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
162,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_uniform,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
163,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
164,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_uniform,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
165,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,1,0.6661504983901978,0.6336556911468506,0.635976779460907,0.7940651178359985,0.6628676652908325,1.0,adam
166,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_uniform,None,0,0.6648439407348633,0.6313346147537231,0.6255319118499756,0.7940651178359985,0.6628676652908325,1.0,adam
167,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_uniform,None,1,0.6545850396156311,0.6549322962760925,0.6545454502105713,0.7940651178359985,0.6628676652908325,1.0,adam
168,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,l2,1,0.6874909281730652,0.6077369451522827,0.5988394379615783,0.7411897778511047,0.6503798961639404,0.8745140433311462,adam
169,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
170,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,1,0.656230354309082,0.6553191423416138,0.6537717580795288,0.7940651178359985,0.6628676652908325,1.0,adam
171,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_uniform,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
172,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,1,0.6557948350906372,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
173,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
174,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
175,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
176,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
177,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
178,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_normal,l2,1,0.6804742217063904,0.6081238031387329,0.6058027148246765,0.7576114535331726,0.6537655591964722,0.9177488088607788,adam
179,3000,0.0001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
180,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_normal,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
181,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_normal,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
182,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_normal,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
183,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,l2,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
184,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
185,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_normal,None,1,0.6673118829727173,0.6363636255264282,0.6305609226226807,0.7929807305335999,0.6638164520263672,0.993970513343811,adam
186,3000,0.001,512,"[100, 75, 50, 25]",0.25,relu,random_normal,None,0,0.6631502628326416,0.6116054058074951,0.6127659559249878,0.7940651178359985,0.6628676652908325,1.0,adam
187,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_normal,None,1,0.6556496620178223,0.6537717580795288,0.6553191423416138,0.7940651178359985,0.6628676652908325,1.0,adam
188,3000,0.001,512,"[100, 75, 50, 25]",0.25,elu,random_normal,None,0,0.6555044889450073,0.655705988407135,0.6553191423416138,0.7940651178359985,0.6628676652908325,1.0,adam
189,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,1,0.6570045948028564,0.6545454502105713,0.6499032855033875,0.7940651178359985,0.6628676652908325,1.0,adam
190,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,l2,1,0.6551173448562622,0.655705988407135,0.6584139108657837,0.7958289980888367,0.6651803255081177,1.0,adam
191,3000,0.001,512,"[100, 75, 50, 25]",0.25,tanh,random_normal,None,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
192,3000,0.001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,1,0.6570045948028564,0.6533849120140076,0.65725337266922,0.7934759855270386,0.6632827520370483,0.9969040155410768,adam
193,3000,0.001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
194,3000,0.001,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
195,3000,0.001,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
196,3000,0.001,512,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,1,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
197,3000,0.001,512,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l1,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
198,3000,0.001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,l2,1,0.7144447326660156,0.5965183734893799,0.5825918793678284,0.7412259578704834,0.6574419736862183,0.8644442558288574,adam
199,3000,0.001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
200,3000,0.001,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,l2,1,0.6557464480400086,0.6553191423416138,0.6545454502105713,0.7940651178359985,0.6628676652908325,1.0,adam
201,3000,0.0001,512,"[100, 75, 50, 25]",0.1,elu,he_normal,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
202,3000,0.001,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
203,3000,0.001,512,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l2,1,0.6555044889450073,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
204,3000,0.001,512,"[100, 75, 50, 25]",0.1,tanh,he_uniform,l2,0,0.6556980609893799,0.655705988407135,0.655705988407135,0.7940651178359985,0.6628676652908325,1.0,adam
205,3000,0.001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,1,0.6736994862556458,0.6139265060424804,0.5996131539344788,0.7903159856796265,0.6640536189079285,0.9870333075523376,adam
206,3000,0.001,512,"[100, 75, 50, 25]",0.1,relu,he_uniform,None,0,0.6759738564491272,0.6243713736534119,0.6181818008422851,0.7920364141464233,0.6625711917877197,0.993865966796875,adam
207,3000,0.001,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,1,0.6650858998298645,0.6510638236999512,0.6336557030677795,0.7958289980888367,0.6651803255081177,1.0,adam
208,3000,0.001,512,"[100, 75, 50, 25]",0.1,elu,he_uniform,None,0,0.664747154712677,0.6382978796958924,0.635976779460907,0.7953320741653442,0.665733814239502,0.9970588684082032,adam
209,3000,0.001,512,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,1,0.6729736328125,0.6270793080329895,0.6282398581504822,0.786408007144928,0.6613417863845825,0.9807106256484984,adam
210,3000,0.001,512,"[100, 75, 50, 25]",0.1,tanh,he_uniform,None,0,0.6723445415496826,0.6181818246841431,0.6297872304916382,0.7881842255592346,0.6653932332992554,0.977068305015564,adam
211,3000,0.001,512,"[100, 75, 50, 25]",0.1,relu,he_normal,l1,1,0.6608274936676025,0.6479690670967102,0.6491296052932739,0.7771625518798828,0.6579737067222595,0.9615577459335328,adam
212,3000,0.0001,512,"[100, 75, 50, 25]",0.1,tanh,he_normal,l2,1,0.6585530996322632,0.6568665266036987,0.6549322962760925,0.7958634495735168,0.665417492389679,1.0,adam
